p,Z,scale,K0,signed_frequency_count,literal_signed_offdiag,signed_total_including_diag,signed_diagonal,task_prediction,literal_over_task_prediction,signed_total_prediction,signed_total_ratio,signed_off_poisson_prediction,signed_off_poisson_ratio,signed_off_fixed_margin_prediction,signed_off_fixed_margin_ratio,signed_total_fixed_margin_prediction,signed_total_fixed_margin_ratio,positive_offdiag,positive_total
211,2,sqrt,14,28,8,64,56,31.7156398104,0.252241482367,70.8625592417,0.903156768325,14.3317535545,0.558201058201,7.23444976077,1.10582010582,63.2344497608,1.01210653753,2,30
211,2,cuberoot,5,10,0,20,20,10.4739336493,0,21.8957345972,0.91341991342,1.70616113744,0,0.861244019139,0,20.8612440191,0.95871559633,0,10
223,0,sqrt,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
223,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
227,2,sqrt,15,30,4,64,60,33.9647577093,0.117769130999,75.859030837,0.843670150987,15.3303964758,0.26091954023,7.73333333333,0.51724137931,67.7333333333,0.944881889764,0,30
227,2,cuberoot,6,12,0,24,24,12.6343612335,0,26.5374449339,0.90438247012,2.32599118943,0,1.17333333333,0,25.1733333333,0.953389830508,0,12
229,0,sqrt,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
229,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
233,2,sqrt,15,30,8,68,60,33.8626609442,0.236248415716,75.4506437768,0.901251422071,14.9356223176,0.535632183908,7.53246753247,1.06206896552,67.5324675325,1.00692307692,0,30
233,2,cuberoot,6,12,0,24,24,12.6180257511,0,26.4721030043,0.906614785992,2.2660944206,0,1.14285714286,0,25.1428571429,0.954545454545,0,12
239,0,sqrt,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
239,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
241,2,sqrt,15,30,4,64,60,33.734439834,0.118573185732,74.9377593361,0.854042081949,14.4398340249,0.277011494253,7.28033472803,0.549425287356,67.280334728,0.951243781095,0,30
241,2,cuberoot,6,12,0,24,24,12.5975103734,0,26.3900414938,0.909433962264,2.19087136929,0,1.10460251046,0,25.1046025105,0.956,0,12
251,2,sqrt,15,30,4,64,60,33.5856573705,0.119098457888,74.3426294821,0.860878885316,13.8645418327,0.288505747126,6.98795180723,0.572413793103,66.9879518072,0.955395683453,2,32
251,2,cuberoot,6,12,0,24,24,12.5737051793,0,26.2948207171,0.912727272727,2.10358565737,0,1.06024096386,0,25.0602409639,0.957692307692,0,12
257,2,sqrt,16,32,4,68,64,35.9844357977,0.11115916955,79.9377431907,0.850661993769,15.439688716,0.259072580645,7.78039215686,0.514112903226,71.7803921569,0.947333916084,0,32
257,2,cuberoot,6,12,0,24,24,12.560311284,0,26.2412451362,0.914590747331,2.05447470817,0,1.03529411765,0,25.0352941176,0.958646616541,0,12
263,0,sqrt,16,32,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
263,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
269,0,sqrt,16,32,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
269,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
271,4,sqrt,16,32,40,168,128,79.1143911439,0.505597014925,188.457564576,0.891447368421,58.5682656827,0.682963709677,44.2527881041,0.903897849462,172.252788104,0.975310773481,14,78
271,4,cuberoot,6,12,0,48,48,26.1254612546,0,56.5018450185,0.849529780564,7.79335793358,0,5.88847583643,0,53.8884758364,0.890728476821,0,24
277,0,sqrt,16,32,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
277,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
281,0,sqrt,16,32,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
281,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
283,2,sqrt,16,32,20,84,64,35.6183745583,0.561507936508,78.4734982332,1.07042507205,14.0212014134,1.42641129032,7.06049822064,2.83266129032,71.0604982206,1.18209134615,0,32
283,2,cuberoot,6,12,8,32,24,12.5088339223,0.639548022599,26.035335689,1.22909880565,1.86572438163,4.28787878788,0.939501779359,8.51515151515,24.9395017794,1.28310502283,0,12
293,4,sqrt,17,34,48,184,136,83.7815699659,0.572918364022,199.126279863,0.924036747566,61.2696245734,0.783422459893,46.2680412371,1.03743315508,182.268041237,1.00950226244,16,84
293,4,cuberoot,6,12,4,52,48,25.9658703072,0.154048370137,55.8634812287,0.930840664712,7.20819112628,0.554924242424,5.44329896907,0.734848484848,53.4432989691,0.97299382716,2,26
307,2,sqrt,17,34,4,72,68,37.7654723127,0.105916853545,83.0618892508,0.866823529412,14.6188925081,0.273618538324,7.35737704918,0.54367201426,75.3573770492,0.955447267664,0,34
307,2,cuberoot,6,12,0,24,24,12.4690553746,0,25.8762214984,0.92749244713,1.71986970684,0,0.865573770492,0,24.8655737705,0.965189873418,0,12
311,0,sqrt,17,34,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
311,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
313,0,sqrt,17,34,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
313,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
317,0,sqrt,17,34,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
317,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
331,2,sqrt,18,36,16,88,72,39.915407855,0.400847714199,87.6616314199,1.00385993934,15.2265861027,1.05079365079,7.65957446809,2.08888888889,79.6595744681,1.1047008547,0,36
331,2,cuberoot,6,12,4,28,24,12.4350453172,0.321671525753,25.7401812689,1.08779342723,1.59516616314,2.50757575758,0.802431610942,4.98484848485,24.8024316109,1.12892156863,0,12
337,0,sqrt,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
337,0,cuberoot,6,12,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
347,2,sqrt,18,36,4,76,72,39.734870317,0.100667246881,86.939481268,0.874171307346,14.5244956772,0.275396825397,7.30434782609,0.547619047619,79.3043478261,0.958333333333,0,36
347,2,cuberoot,7,14,0,28,28,14.5648414986,0,30.2593659942,0.925333333333,2.09798270893,0,1.05507246377,0,29.0550724638,0.963687150838,0,14
349,0,sqrt,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
349,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
353,0,sqrt,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
353,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
359,0,sqrt,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
359,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
367,2,sqrt,19,38,24,100,76,41.9346049046,0.572319688109,91.7384196185,1.09005583937,15.3242506812,1.56614509246,7.70410958904,3.11522048364,83.704109589,1.19468447237,0,38
367,2,cuberoot,7,14,8,36,28,14.5340599455,0.5504311961,30.136239782,1.19457504521,1.98365122616,4.03296703297,0.997260273973,8.02197802198,28.997260274,1.24149659864,0,14
373,0,sqrt,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
373,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
379,6,sqrt,19,38,124,352,228,148.290237467,0.836198000071,365.160949868,0.96395849591,133.551451187,0.928481112692,111.883289125,1.10829777146,339.883289125,1.03564962228,40,154
379,6,cuberoot,7,14,16,100,84,46.654353562,0.342947630359,102.617414248,0.974493469094,17.2875989446,0.925518925519,14.4827586207,1.10476190476,98.4827586207,1.01540616246,6,48
383,0,sqrt,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
383,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
389,0,sqrt,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
389,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
397,0,sqrt,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
397,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
401,0,sqrt,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
401,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
409,0,sqrt,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
409,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
419,2,sqrt,20,40,4,84,80,43.8186157518,0.0912854030501,95.2744630072,0.881663326653,14.892601432,0.26858974359,7.48201438849,0.534615384615,87.4820143885,0.960197368421,2,42
419,2,cuberoot,7,14,0,28,28,14.4677804296,0,29.8711217184,0.937360178971,1.73747016706,0,0.872901678657,0,28.8729016787,0.96976744186,0,14
421,0,sqrt,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
421,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
431,2,sqrt,20,40,4,84,80,43.7122969838,0.0915074309979,94.849187935,0.885616438356,14.4779582367,0.276282051282,7.27272727273,0.55,87.2727272727,0.9625,2,42
431,2,cuberoot,7,14,0,28,28,14.4547563805,0,29.819025522,0.938997821351,1.68909512761,0,0.848484848485,0,28.8484848485,0.970588235294,0,14
433,2,sqrt,20,40,8,88,80,43.6951501155,0.183086680761,94.7806004619,0.928460038986,14.4110854503,0.555128205128,7.23897911833,1.10512820513,87.2389791183,1.00872340426,2,42
433,2,cuberoot,7,14,0,28,28,14.4526558891,0,29.8106235566,0.939262472885,1.68129330254,0,0.844547563805,0,28.8445475638,0.970720720721,0,14
439,2,sqrt,20,40,8,88,80,43.6446469248,0.183298538622,94.5785876993,0.930443159923,14.2141230068,0.562820512821,7.13958810069,1.12051282051,87.1395881007,1.00987394958,2,42
439,2,cuberoot,7,14,0,28,28,14.4464692483,0,29.7858769932,0.940042826552,1.6583143508,0,0.83295194508,0,28.8329519451,0.971111111111,0,14
443,2,sqrt,21,42,4,88,84,45.9819413093,0.0869906725577,99.927765237,0.880636125418,15.5485327314,0.257259001161,7.80952380952,0.512195121951,91.8095238095,0.958506224066,2,44
443,2,cuberoot,7,14,0,28,28,14.4424379233,0,29.769751693,0.940552016985,1.64334085779,0,0.825396825397,0,28.8253968254,0.971365638767,0,14
449,0,sqrt,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
449,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
457,0,sqrt,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
457,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
461,0,sqrt,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
461,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
463,2,sqrt,21,42,4,88,84,45.8099352052,0.0873173031589,99.2397408207,0.886741533908,14.8768898488,0.26887340302,7.47071583514,0.535423925668,91.4707158351,0.962056535762,2,44
463,2,cuberoot,7,14,0,28,28,14.4233261339,0,29.6933045356,0.942973523422,1.57235421166,0,0.789587852495,0,28.7895878525,0.972573839662,0,14
467,0,sqrt,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
467,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
479,0,sqrt,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
479,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
487,0,sqrt,22,44,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
487,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
491,0,sqrt,22,44,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
491,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
499,6,sqrt,22,44,120,384,264,166.917835671,0.718916582625,403.671342685,0.951268914572,136.496993988,0.879140239605,114.205231388,1.05073995772,378.205231388,1.01532175689,26,158
499,6,cuberoot,7,14,16,100,84,45.5350701403,0.351377519585,98.1402805611,1.01894960386,13.130260521,1.21855921856,10.985915493,1.45641025641,94.985915493,1.05278766311,4,46
503,2,sqrt,22,44,4,92,88,47.8489065606,0.0835964766495,103.395626243,0.889786186741,15.0457256461,0.265856236786,7.55289421158,0.529598308668,95.5528942116,0.962817513369,0,44
503,2,cuberoot,7,14,0,28,28,14.3896620278,0,29.5586481113,0.947269303202,1.44731610338,0,0.726546906188,0,28.7265469062,0.974708171206,0,14
509,0,sqrt,22,44,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
509,0,cuberoot,7,14,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
521,0,sqrt,22,44,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
521,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
523,0,sqrt,22,44,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
523,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
541,2,sqrt,23,46,16,108,92,49.9112754159,0.320568846752,107.645101664,1.00329692973,15.3049907579,1.04541062802,7.68089053803,2.08309178744,99.680890538,1.08345741513,0,46
541,2,cuberoot,8,16,4,36,32,16.4731977819,0.242818671454,33.8927911275,1.06217277487,1.77449168207,2.25416666667,0.890538033395,4.49166666667,32.8905380334,1.09453971119,0,16
547,0,sqrt,23,46,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
547,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
557,0,sqrt,23,46,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
557,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
563,0,sqrt,23,46,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
563,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
569,0,sqrt,23,46,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
569,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
571,2,sqrt,23,46,8,100,92,49.7057793345,0.160947079135,106.823117338,0.936126959145,14.5008756567,0.551690821256,7.27592267135,1.09951690821,99.2759226714,1.00729358448,0,46
571,2,cuberoot,8,16,0,32,32,16.4483362522,0,33.7933450088,0.946932006633,1.68126094571,0,0.843585237258,0,32.8435852373,0.974315068493,0,16
577,2,sqrt,24,48,8,104,96,51.993067591,0.153866666667,111.972270364,0.928801386825,15.6395147314,0.511524822695,7.84695652174,1.0195035461,103.846956522,1.00147374062,2,50
577,2,cuberoot,8,16,0,32,32,16.4436741768,0,33.7746967071,0.947454844007,1.66377816291,0,0.834782608696,0,32.8347826087,0.974576271186,0,16
587,0,sqrt,24,48,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
587,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
593,2,sqrt,24,48,4,100,96,51.8853288364,0.0770930837233,111.541315346,0.89652878568,15.2175379427,0.262854609929,7.6345177665,0.523936170213,103.634517766,0.964929467085,0,48
593,2,cuberoot,8,16,0,32,32,16.431703204,0,33.7268128162,0.9488,1.61888701518,0,0.812182741117,0,32.8121827411,0.975247524752,0,16
599,4,sqrt,24,48,40,232,192,111.385642738,0.359112709832,253.542570952,0.9150337126,60.2604340568,0.663785460993,45.3467336683,0.882092198582,237.346733668,0.977472899729,14,110
599,4,cuberoot,8,16,4,68,64,33.7095158598,0.118660855784,70.8380634391,0.959935897436,6.41068447412,0.623958333333,4.82412060302,0.829166666667,68.824120603,0.988025700935,2,34
601,0,sqrt,24,48,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
601,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
607,0,sqrt,24,48,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
607,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
613,0,sqrt,24,48,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
613,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
617,2,sqrt,24,48,8,104,96,51.734197731,0.154636591479,110.936790924,0.937470780739,14.6256077796,0.546985815603,7.33658536585,1.09042553191,103.336585366,1.00641993958,2,50
617,2,cuberoot,8,16,0,32,32,16.414910859,0,33.659643436,0.950693374422,1.55591572123,0,0.780487804878,0,32.7804878049,0.97619047619,0,16
619,0,sqrt,24,48,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
619,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
631,2,sqrt,25,50,4,104,100,53.9619651347,0.0741262848752,115.847860539,0.897729138167,15.5309033281,0.257551020408,7.79014308426,0.513469387755,107.790143084,0.964837758112,2,52
631,2,cuberoot,8,16,0,32,32,16.4057052298,0,33.6228209192,0.95173453997,1.52139461173,0,0.763116057234,0,32.7631160572,0.976708074534,0,16
641,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
641,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
643,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
643,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
647,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
647,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
653,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
653,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
659,2,sqrt,25,50,4,104,100,53.7936267071,0.0743582510578,115.174506829,0.902977602108,14.871016692,0.268979591837,7.45814307458,0.536326530612,107.458143075,0.967818696884,2,52
659,2,cuberoot,8,16,0,32,32,16.3884673748,0,33.5538694992,0.953690303907,1.45675265554,0,0.730593607306,0,32.7305936073,0.977678571429,0,16
661,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
661,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
673,0,sqrt,25,50,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
673,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
677,0,sqrt,26,52,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
677,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
683,0,sqrt,26,52,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
683,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
691,2,sqrt,26,52,8,112,104,55.9131693198,0.143078993685,119.652677279,0.936042573778,15.3516642547,0.521116138763,7.69811320755,1.03921568627,111.698113208,1.0027027027,2,54
691,2,cuberoot,8,16,0,32,32,16.3704775687,0,33.481910275,0.955739972337,1.38929088278,0,0.696661828737,0,32.6966618287,0.978693181818,0,16
701,2,sqrt,26,52,8,112,104,55.8573466476,0.143221983859,119.429386591,0.93779264214,15.1326676177,0.528657616893,7.58798283262,1.05429864253,111.587982833,1.00369230769,0,52
701,2,cuberoot,8,16,0,32,32,16.365192582,0,33.4607703281,0.956343792633,1.3694721826,0,0.68669527897,0,32.686695279,0.978991596639,0,16
709,4,sqrt,26,52,28,236,208,119.25528914,0.234790424827,269.021156559,0.877254424964,59.8476727786,0.467854449472,45.0127298444,0.622046254399,253.012729844,0.932759391771,6,110
709,4,cuberoot,8,16,0,64,64,33.4442877292,0,69.7771509168,0.917205692109,5.41607898449,0,4.07355021216,0,68.0735502122,0.940159574468,0,32
719,0,sqrt,26,52,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
719,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
727,0,sqrt,26,52,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
727,0,cuberoot,8,16,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
733,2,sqrt,27,54,8,116,108,57.9781718963,0.137982963904,123.912687585,0.936143039591,15.6180081855,0.512229210342,7.83036935705,1.02166317261,115.830369357,1.00146447468,2,56
733,2,cuberoot,9,18,0,36,36,18.4420190996,0,37.7680763984,0.953185955787,1.66984993179,0,0.837209302326,0,36.8372093023,0.977272727273,0,18
739,0,sqrt,27,54,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
739,0,cuberoot,9,18,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
743,0,sqrt,27,54,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
743,0,cuberoot,9,18,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
751,2,sqrt,27,54,4,112,108,57.8828229028,0.0691051299747,123.531291611,0.9066528694,15.2436750999,0.262403913347,7.64218958611,0.523410202655,115.642189586,0.968504664265,0,54
751,2,cuberoot,9,18,0,36,36,18.431424767,0,37.7256990679,0.954256670902,1.62982689747,0,0.817089452603,0,36.8170894526,0.977806788512,0,18
757,2,sqrt,27,54,12,120,108,57.8520475561,0.20742567475,123.408190225,0.972382787412,15.1228533686,0.793501048218,7.58145695364,1.58280922432,115.581456954,1.03822882288,6,60
757,2,cuberoot,9,18,4,40,36,18.428005284,0.2170609319,37.7120211361,1.06066974919,1.61690885073,2.47385620915,0.81059602649,4.93464052288,36.8105960265,1.08664363846,2,20
761,4,sqrt,27,54,48,264,216,123.327201051,0.389208541107,277.308804205,0.952007278517,60.173455979,0.797693920335,45.2490118577,1.0607966457,261.249011858,1.01053013798,10,118
761,4,cuberoot,9,18,4,76,72,37.703022339,0.106092290534,78.8120893561,0.964319060958,6.43363994744,0.621732026144,4.83794466403,0.826797385621,76.837944664,0.989094650206,0,36
769,2,sqrt,27,54,8,116,108,57.7919375813,0.138427613519,123.167750325,0.941804974872,14.8868660598,0.537386443047,7.4628422425,1.07197763802,115.462842243,1.00465221319,2,56
