q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
19489	8664	+	125598	242532	24	79d9d461927fc9708acd5a235002b03d32815c2de74c7da85ab217eb24520a8a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19489	8664	-	125598	10824	26	e1bcea6c5d199f85ada5bdd295c63a63aedffe81481e5e493e3e55d35a75b3d9	1	2375	19	19	1	false	false	0	0	true	NA
19489	10824	+	127758	244692	33	4e25fc7eb8d7a3bd25d2d0d35da3f8f228b9c8c6f7a91ca184e57af101df7474	1	329375	31	31	1	true	false	0	0	true	0.174987645302017
19489	10824	-	127758	8664	22	329f1b842dcdad05b88d7143e03b4ec5b04c4f53c1572a223af46009c7d869fb	1	125	1	1	0	false	false	0	0	true	NA
19489	14992	+	131926	248860	24	1b96e3357ef03b6e46096015fc9941c867e21f08a612c9ff44fc18da2bb0816d	1	775	31	31	1	true	false	0	0	true	0.174407108499878
19489	14992	-	131926	4496	24	ec64a6f935b88f34793347b4c374f9a061390de2ac06da8a724b47b247c59ed7	1	475	19	19	1	false	false	0	0	true	NA
19489	18495	+	135429	252363	26	d45bccd5cb2ed9b96d614907d2c8bbf5046cef9011e58cf2ac473f3710c61683	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19489	18495	-	135429	993	22	329f1b842dcdad05b88d7143e03b4ec5b04c4f53c1572a223af46009c7d869fb	1	125	1	1	0	false	false	0	0	true	NA
19501	4452	+	121458	238464	31	9081fd9a2716a9d622144dcbe3f4b71c169b7747eae452125c15660d3da12d30	1	59375	19	19	1	true	false	0	0	true	0.150813321125443
19501	4452	-	121458	15048	19	43f9e0429f8fbfa7827210467c06791ddd5f0c6d43ae1d0e1a45a2772d8d1ef2	1	25	1	1	0	false	false	0	0	true	NA
19501	15048	+	132054	249060	19	43f9e0429f8fbfa7827210467c06791ddd5f0c6d43ae1d0e1a45a2772d8d1ef2	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19501	15048	-	132054	4452	19	43f9e0429f8fbfa7827210467c06791ddd5f0c6d43ae1d0e1a45a2772d8d1ef2	1	25	1	1	0	false	false	0	0	true	NA
19507	1622	+	118664	235706	19	db0b1f1d70d9409ea842d15805678b251fa9afb6ad99d788bd11b4f139685114	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19507	1622	-	118664	17884	32	15b9784c412b6cd5fbf9264b08b5d4953b0c166e6f1f06c590326247b4f7e267	1	197825	7913	41*193	2	true	false	0	0	true	0.460851012185638
19507	17884	+	134926	251968	24	8687578a6559b614c3cb979d37bb4f91b945f47bc4061afe45b07b8b27c2cffe	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19507	17884	-	134926	1622	15	842983de8fb1d277a3fad5c8295c7a14317c458718a10c5a35b23e7f992a5c80	1	1	1	1	0	false	false	0	0	true	NA
19553	521	+	117839	235157	35	bdb6b30b9d9d79af65e676850226613cbca8056799becec0c784a0d67abdbdc8	1	1065625	341	11*31	2	true	false	0	0	true	0.299633579885492
19553	521	-	117839	19031	26	cc081b6b938e9a08f67c95fb4f6c614ce12a1a53efa2974b40a124f9e45e811f	1	3125	1	1	0	true	true	0	0	true	0.00000000000000
19553	8694	+	126012	243330	24	1efaac236b67fb8b1b7e27e52ecf9a2410852a7467926486077d81ee20627426	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19553	8694	-	126012	10858	24	1efaac236b67fb8b1b7e27e52ecf9a2410852a7467926486077d81ee20627426	1	625	1	1	0	false	false	0	0	true	NA
19553	10858	+	128176	245494	29	a895fb184df5433a08d249470d739509da917558b4f60409b7e5a809a0bd1fac	1	19375	31	31	1	true	false	0	0	true	0.174931085177910
19553	10858	-	128176	8694	28	898608c2675f983a5a05e0d2f0672385b421f9742c6321db50eaf513e5ac229a	1	10625	17	17	1	false	false	0	0	true	NA
19553	19031	+	136349	253667	30	967873ad5443ec6a2177a588d8d12cb2e01cfe0a1ad32a42b6c02ad92e2c10ac	1	53125	1	1	0	true	false	0	0	true	0.00000000000000
19553	19031	-	136349	521	21	83da51498a614b2c0d605901aa6f143ef795e33a5015c2ff90e4d3bbb57c1eff	1	85	17	17	1	false	false	0	0	true	NA
19571	7562	+	124988	242414	23	80babc54cbb78fa720f6ad5718846baf6cc1229314670d84fdaffa3abf87a5ab	1	275	11	11	1	true	false	0	0	true	0.122460472011691
19571	7562	-	124988	12008	24	283fe76804c3fcda83e08ea5f8529c1b1f34de8c2cab5e917242443c4f137cb9	1	625	1	1	0	false	false	0	0	true	NA
19571	12008	+	129434	246860	23	6b16429ea4bda08dc410d74d3a3b2ba5a4ee8e236feccb80e63232c19d1457da	1	425	1	1	0	true	false	0	0	true	0.00000000000000
19571	12008	-	129434	7562	15	b20267df989b21456a90195b14b8894d32feec06b28f66463760bc78df5483bd	1	1	1	1	0	false	false	0	0	true	NA
19577	1664	+	119126	236588	30	6fa39cea5e9b53480e577574d78018c42008cd003fa4244f048e8703ac529a57	1	34375	11	11	1	true	false	0	0	true	0.123067402449669
19577	1664	-	119126	17912	32	dbc5e2a79c6a18fa28d4bfe5554f0f9849abc0beb004e252cae0f71a750f19c2	1	116875	187	11*17	2	true	false	0	0	true	0.268476674820363
19577	5941	+	123403	240865	25	2b0e1cec7dd25f19c49ce16b38d7e1ae22c5935ef88b98dbddd45e606962e53e	1	1375	11	11	1	true	false	0	0	true	0.122605728521080
19577	5941	-	123403	13635	17	ee5679f29f748143506b0bfbf0e8d8e7698acbed983a2478a69d35d44e8c27d3	1	5	1	1	0	false	false	0	0	true	NA
19577	13635	+	131097	248559	30	6fa39cea5e9b53480e577574d78018c42008cd003fa4244f048e8703ac529a57	1	34375	11	11	1	true	false	0	0	true	0.121869845037508
19577	13635	-	131097	5941	28	bc8d22fcde9381b010facf38cd22c6cfec38232666a94717a0e136f4db103525	1	6875	11	11	1	false	false	0	0	true	NA
19577	17912	+	135374	252836	28	b564540251a5b166935f35607ca7f6df2d968029609e486d115b8692383b8cd9	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
19577	17912	-	135374	1664	24	7bc7312a2eb307ae80f3fdc36047db6c73a6514f5adaa7253251f30a93859195	1	625	1	1	0	false	false	0	0	true	NA
19583	1454	+	118952	236450	24	9194c7df340043dbea653945e23d2ce828c2ec1fd5702a63dc6d2812f6f858bb	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19583	1454	-	118952	18128	28	b6bc17d314ecd4c0535f871f90777531017eca7668fdab00a719dc9a75b74df3	1	7225	289	17^2	1	true	false	0	0	true	0.290836088944625
19583	6933	+	124431	241929	24	dc769d7a435639ab5069407af69af8be076cff278e88fb0a25b13327924a9f98	1	605	121	11^2	1	true	false	0	0	true	0.245033283061546
19583	6933	-	124431	12649	24	dc769d7a435639ab5069407af69af8be076cff278e88fb0a25b13327924a9f98	1	605	121	11^2	1	false	false	0	0	true	NA
19583	12649	+	130147	247645	22	5da38cc7bd0d8bb775fa160b94bfbf34cc813416bb13e943597614a23c2d9433	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19583	12649	-	130147	6933	26	e4b2e077a04480f1cda0091d5cf482cdf76c929b93c07eb95fee21474fde6d83	1	3125	1	1	0	false	false	0	0	true	NA
19583	18128	+	135626	253124	19	9ddf4337c06e27af00f78ee189050d56b133f14b595cded25fe9c1a424113c8d	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19583	18128	-	135626	1454	22	5da38cc7bd0d8bb775fa160b94bfbf34cc813416bb13e943597614a23c2d9433	1	125	1	1	0	false	false	0	0	true	NA
19597	3576	+	121158	238740	24	ea07050c1d2d76a8d59eb5dda4b36b0387b908249f2d0aa0788a445671d3fc91	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19597	3576	-	121158	16020	23	bf50a1791ea811801ab7d6b9dbb3c7075dbe3c792a2c12b299cb1c3300a21dae	1	425	17	17	1	false	false	0	0	true	NA
19597	16020	+	133602	251184	30	69a27b7791bccf2d39594a0f42ba6bc1ae4e7e3da33615e3df5ac866e4fefb36	1	53125	1	1	0	true	false	0	0	true	0.00000000000000
19597	16020	-	133602	3576	24	ea07050c1d2d76a8d59eb5dda4b36b0387b908249f2d0aa0788a445671d3fc91	1	625	1	1	0	false	false	0	0	true	NA
19603	5012	+	122630	240248	28	43522ef084db4ff49a2daf68465f01b3f6639d3c44a79613718229a86e272ad4	1	6875	11	11	1	true	false	0	0	true	0.122704182839838
19603	5012	-	122630	14590	24	1a6c5b437f6245ab453a042fe945445046292443488a8752571cef534a4796dc	1	625	1	1	0	false	false	0	0	true	NA
19603	14590	+	132208	249826	24	1a6c5b437f6245ab453a042fe945445046292443488a8752571cef534a4796dc	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19603	14590	-	132208	5012	19	8797eec18c94d8625e0cf3c439e10cad1fb3d51813c5eff598167ee0b97e44b1	1	25	1	1	0	false	false	0	0	true	NA
19661	9281	+	127247	245213	27	d328bcddbb4ac4ca4ed811558e24f292ec0a8d92e580c95926530c1ccaad1d8b	1	3875	31	31	1	true	false	0	0	true	0.175058159613888
19661	9281	-	127247	10379	22	e28880e3b90bfbf1aa1c735b35ea2b8872a93b341d52f06880a99ff5069ff629	1	125	1	1	0	false	false	0	0	true	NA
19661	10379	+	128345	246311	24	0910e980cbf52b177275b5a518919a569e4f72062bf7f0744710bab3de065b16	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19661	10379	-	128345	9281	22	e28880e3b90bfbf1aa1c735b35ea2b8872a93b341d52f06880a99ff5069ff629	1	125	1	1	0	false	false	0	0	true	NA
19681	1332	+	119418	237504	23	7c96d2a04fafaaf7788945404fb2963a748d5b9995f019654d5949c036a1f291	1	425	1	1	0	true	false	0	0	true	0.00000000000000
19681	1332	-	119418	18348	33	891f1b41b21697938460bd8bd2812fcee89e402e47f02ba212bbf761b1224a16	1	435625	697	17*41	2	true	false	0	0	true	0.335888030430969
19681	5742	+	123828	241914	23	924bea92ddfc9676fc0c49da6fb032d7dfbfc6d55c5f9f582ce7f3e2ded7edf5	1	275	11	11	1	true	false	0	0	true	0.122570285180297
19681	5742	-	123828	13938	32	1c994b7249a138ea7c3124e8eac86aa14e06488c13b904ee470c99ad2a28a12d	1	116875	187	11*17	2	false	false	0	0	true	NA
19681	8582	+	126668	244754	28	aff214c1479676f38aea26ee34be5f140280f13c8db554f866ba6ce77397d8b2	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
19681	8582	-	126668	11098	29	148fde5b95162dcd78c40e34eb34fb2bd1e7c6b437bf5af4736ab00497d1222b	1	15625	1	1	0	false	false	0	0	true	NA
19681	11098	+	129184	247270	19	b0347b4b1615605245822225eaf3884f1912add53a357279fdba445316e13c25	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19681	11098	-	129184	8582	26	de0325644d4de15fd5898a85ccc9e21626b5be217278058d6bc489cf489d1db2	1	3125	1	1	0	false	false	0	0	true	NA
19681	13938	+	132024	250110	19	b0347b4b1615605245822225eaf3884f1912add53a357279fdba445316e13c25	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19681	13938	-	132024	5742	19	b0347b4b1615605245822225eaf3884f1912add53a357279fdba445316e13c25	1	25	1	1	0	false	false	0	0	true	NA
19681	18348	+	136434	254520	34	5dc127ca941a4ea41f37fb65f037e044dba208e686d164f183261c80661a860e	1	584375	11	11	1	true	false	0	0	true	0.121372829513521
19681	18348	-	136434	1332	19	b0347b4b1615605245822225eaf3884f1912add53a357279fdba445316e13c25	1	25	1	1	0	false	false	0	0	true	NA
19687	1492	+	119614	237736	31	b40fdeef827b94b33ed83fbc7d16e6e8d3425573ba94208fca978e8ec15afe17	1	59375	19	19	1	true	false	0	0	true	0.151052267372325
19687	1492	-	119614	18194	27	6979b58faa2674f7fc3e1a26fa2e6477c33b109c2acb4ccda1fa4d154a710498	1	5125	41	41	1	true	false	0	0	true	0.190509460272468
19687	18194	+	136316	254438	26	e404191257ed5551bde02d7a61405fffe60e2cc5bd667b98c71310550f347bd3	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19687	18194	-	136316	1492	28	daa96ae2f581d3f4ab8554f9912c34ccf8292211ac582c4c444afdfcc04984de	1	11875	19	19	1	false	false	0	0	true	NA
19697	8765	+	126947	245129	31	265dbafbdeb6ebededd73390a066ad63cf78a739a0f63712e4f4935b9c7c3df8	1	73625	589	19*31	2	true	false	0	0	true	0.325229456787322
19697	8765	-	126947	10931	22	b2814ef62b4173600a71ef9efca777e6d7c14b75a5a8062dfa250504787d9f61	1	125	1	1	0	false	false	0	0	true	NA
19697	10931	+	129113	247295	26	95d5b0f949c8874ad931ee93ae8deb7cdc74a9cd5ea58f0dce7a00ce46f58817	1	2375	19	19	1	true	false	0	0	true	0.149876656494144
19697	10931	-	129113	8765	17	b6f30f83e9b5236e932a01a1590809459dbec81e6ea6fca44c075434e0eed875	1	5	1	1	0	false	false	0	0	true	NA
19699	5504	+	123698	241892	28	b4c54dd865311dc271c6ef4faa5fce8461b8c71cefc2c05f5c8783830ffcb1df	1	13175	31	31	1	true	false	0	0	true	0.175557304034791
19699	5504	-	123698	14194	19	8c1779873eccd6b58e0902c1c69e44076deebf17a06c5250d9bb1781f1428439	1	25	1	1	0	false	false	0	0	true	NA
19699	14194	+	132388	250582	24	8750c3881933276ed1bf6df275cf284ff249b219d04844442b679041cb7dadf5	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19699	14194	-	132388	5504	28	9510a19c3edb5135d4cfbe77f614df11adb3e91912b88f57ecc8af87d74e2a85	1	11275	451	11*41	2	false	false	0	0	true	NA
19717	5875	+	124177	242479	26	119645fb6c9c058e9ce31a0a6538f6c072973e4ec799c888e0ff3b614fa041c1	1	1705	341	11*31	2	true	false	0	0	true	0.298032466591486
19717	5875	-	124177	13841	22	8958f1ecd9300ed05f974f2df91d9195d881dc03e176138c27c517a774e16757	1	125	1	1	0	false	false	0	0	true	NA
19717	13841	+	132143	250445	22	8958f1ecd9300ed05f974f2df91d9195d881dc03e176138c27c517a774e16757	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19717	13841	-	132143	5875	17	91a96faaaab2e5c5bfc93783ce83836631224ed39dd0ef01b5d37d0182dbcf1a	1	5	1	1	0	false	false	0	0	true	NA
19739	3873	+	122307	240741	27	b56e5a9653cd8da62c79bc6dffa3f45a2d116e60de4bca6796478f60b599585e	1	3875	31	31	1	true	false	0	0	true	0.175765861446437
19739	3873	-	122307	15865	26	66d9bf894bce8387c43af6bd805d2005b26628041c0f7ceccf9ce4bb7923d2a0	1	2125	17	17	1	false	false	0	0	true	NA
19739	15865	+	134299	252733	22	d37a9ef36bb42997ebb813ced3682e68ab0c569c601511b48bcbed113e11a1e1	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19739	15865	-	134299	3873	22	d37a9ef36bb42997ebb813ced3682e68ab0c569c601511b48bcbed113e11a1e1	1	125	1	1	0	false	false	0	0	true	NA
19751	969	+	119475	237981	24	e269e62dfa4a87b9671f0e4ae28feb05332225b243ab7869a9976b0507873f87	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19751	969	-	119475	18781	24	e269e62dfa4a87b9671f0e4ae28feb05332225b243ab7869a9976b0507873f87	1	625	1	1	0	true	true	0	0	true	0.00000000000000
19751	7163	+	125669	244175	25	30f389237b7a09ea433e23048bce8a36e9bd22dbc5f40f92bf2657dbf3194801	1	1375	11	11	1	true	false	0	0	true	0.122394858670590
19751	7163	-	125669	12587	21	3094efe5df5e1e8f13cc44fd7ecba6b7b7ff64c54ed9fac541e1d5264ddaa4fd	1	55	11	11	1	false	false	0	0	true	NA
19751	12587	+	131093	249599	31	4923c5c44a091878ca32759ca1f7bd319b0544fb15110edd47955f36dad4be78	1	83875	671	11*61	2	true	false	0	0	true	0.330799553719438
19751	12587	-	131093	7163	40	a5da575a78bffe76f923977b8d46c27e99d9f36b2f89ea3f9024bf8983f03e3c	1	52421875	671	11*61	2	false	false	0	0	true	NA
19751	18781	+	137287	255793	26	7ad98838f0a8e9d380fda26729b7453f2b48f9aa07be214bbdea7f383a66d59f	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19751	18781	-	137287	969	24	e269e62dfa4a87b9671f0e4ae28feb05332225b243ab7869a9976b0507873f87	1	625	1	1	0	false	false	0	0	true	NA
19801	1201	+	120007	238813	28	7225566d1dbbffee7138e9a2112342f8d54b4e21f96505d8665189c6759013a8	1	11875	19	19	1	true	false	0	0	true	0.150992564011488
19801	1201	-	120007	18599	22	f24c7737b95d7f11aa91fe1c499c4d8ada2a24a2fce3b6257c95830b10dc7369	1	125	1	1	0	true	true	0	0	true	0.00000000000000
19801	18599	+	137405	256211	26	6a02d95e6b7d3d9b4e2856e5b69f5d015d7284fbec64a77501e6bbdad7812c27	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19801	18599	-	137405	1201	22	f24c7737b95d7f11aa91fe1c499c4d8ada2a24a2fce3b6257c95830b10dc7369	1	125	1	1	0	false	false	0	0	true	NA
19843	4833	+	123891	242949	28	7509c3de25b4066af77eaf03c5cf706c46c159fc299b7b456c76e184a30340b0	1	6875	11	11	1	true	false	0	0	true	0.122570285180297
19843	4833	-	123891	15009	25	4f5219efa794c957c1325336dcf641edc8fe2ca6083645dc4466fa7ef3f7f7c4	1	935	187	11*17	2	false	false	0	0	true	NA
19843	15009	+	134067	253125	22	aabcc17b6aae5d0a5df486b39dc1f79ebea5bf569fe09c2890574b9d2d10f704	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19843	15009	-	134067	4833	24	d0ff1fdc192b871975a0eae692d2b15475aaacb49160e44674ec64365056fb34	1	625	1	1	0	false	false	0	0	true	NA
19853	6750	+	125868	244986	31	07500c073078d254dbe6fbd6718191eeddc2e2de0610255e02b2c5e7a22ac565	1	96875	31	31	1	true	false	0	0	true	0.175249842223699
19853	6750	-	125868	13102	15	36d96f51003ac3fcd5fe773bc689a0fc4b473700ea4ccbaf5c7d0463e2b1a231	1	1	1	1	0	false	false	0	0	true	NA
19853	13102	+	132220	251338	26	18b3b890dd9ad33f36939f546e961df94dfd8536ff1f911d4770b28b87c2222b	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19853	13102	-	132220	6750	15	36d96f51003ac3fcd5fe773bc689a0fc4b473700ea4ccbaf5c7d0463e2b1a231	1	1	1	1	0	false	false	0	0	true	NA
19861	3038	+	122204	241370	25	88e0d98e76657123653dab382da4f1cef6d65725317228072b6043cd00fa2a64	1	1375	11	11	1	true	false	0	0	true	0.122741524191221
19861	3038	-	122204	16822	19	314e00d40628b290513969cfbf000c13f817fa6e1b2bbf1f078a17c2ea955dc8	1	25	1	1	0	false	false	0	0	true	NA
19861	16822	+	135988	255154	34	8e54fbc3f6822db2463f20c7a160980a5b66f70316cf615169e70e715565d60b	1	484375	31	31	1	true	false	0	0	true	0.173882998040800
19861	16822	-	135988	3038	22	d33ff47d7eb6d3add18e0bd363802ce2d1b3787c7a0f2e0e85cd736fedbfa58a	1	125	1	1	0	false	false	0	0	true	NA
19891	3070	+	122416	241762	24	410ca857a8f09fab16b8b5139cfb5f27c7b9c42a9ddcf2eeeeab4b1e453de187	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19891	3070	-	122416	16820	25	9bd25c425295055200b888bf94bf3b189d6010e99629e1780fdfb3a4be9536ad	1	1475	59	59	1	false	false	0	0	true	NA
19891	16820	+	136166	255512	28	fca76cab22ff4d26c00f890b468d96ea5353978151bb238d9fb07f4134fb7be8	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
19891	16820	-	136166	3070	15	40dbd933089a6ac56d32c823c587db3367aace3883506e035fb00802ee327b25	1	1	1	1	0	false	false	0	0	true	NA
19913	1304	+	120782	240260	24	fe702ac34603d99a6812b40177841dbe61c9dc3b36a7cea13f160b8a33370ede	1	475	19	19	1	true	false	0	0	true	0.150904422231586
19913	1304	-	120782	18608	28	f167dc3d5c67c13d8a31bd97bb63174a879dfdbd9c8bb485af1b36cb536e916a	1	11875	19	19	1	true	true	0	0	true	0.150904422231586
19913	2022	+	121500	240978	27	dee9f795e0e4c9ec078c1794b90e72e560a2cac5bfede0098c11e2997de73815	1	5225	209	11*19	2	true	false	0	0	true	0.273632830159418
19913	2022	-	121500	17890	26	d3210136ecd99bf7aeb1b675f7c923b2b0052552f9f5f3d1eb60fada140027fd	1	2375	19	19	1	true	false	0	0	true	0.150813321125443
19913	17890	+	137368	256846	24	89894f3171e69de0444e557ece7788a2b1af83c43b5aeff2ac69def4008e0f01	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19913	17890	-	137368	2022	19	87f489e638c60ad419503c78cde7a724b2c80e2ea014e64b11f73e96e0ca1b02	1	25	1	1	0	false	false	0	0	true	NA
19913	18608	+	138086	257564	24	ea2fd4af2cc078ee53185161a4d7bd5070116d8a003ca04e1828e7fd0d2f2acc	1	425	1	1	0	true	false	0	0	true	0.00000000000000
19913	18608	-	138086	1304	15	8c5e5a01b4a2a846687fcf51d8d506b5916fb0d69e58d435b611e6331356a15c	1	1	1	1	0	false	false	0	0	true	NA
19919	1239	+	120753	240267	31	7791e9de2ad2469d42c328614f04837a62efe9d6a60b0fe90c9f583ce4196c64	1	73625	589	19*31	2	true	false	0	0	true	0.326898510990115
19919	1239	-	120753	18679	17	27478785327eab2579ac5a719582515170c0c74dff82bb17786ed27a0ec98fed	1	5	1	1	0	true	true	0	0	true	0.00000000000000
19919	18679	+	138193	257707	33	c671e3ec08ab2952c45bf3846b898d383e8e4e008bd739b51507c584acaaa56c	1	265625	1	1	0	true	false	0	0	true	0.00000000000000
19919	18679	-	138193	1239	17	27478785327eab2579ac5a719582515170c0c74dff82bb17786ed27a0ec98fed	1	5	1	1	0	false	false	0	0	true	NA
19927	3314	+	122876	242438	33	d3a25a933150ef1fe91165c7b4f979b49f9bdaf28541c62311bd4cff75be1071	1	265375	2123	11*193	2	true	false	0	0	true	0.391890254070722
19927	3314	-	122876	16612	31	eef15a10cc80a62e06720505afb3a0ada477929ec995551b638f5d5b7cbdbabe	1	79475	3179	11*17^2	2	false	false	0	0	true	NA
19927	4362	+	123924	243486	25	f0ea9f3e421e0d257f1f1d3c0910a15ce82db3b1dc0eeccda44f3d71c6f5295e	1	1375	11	11	1	true	false	0	0	true	0.122570285180297
19927	4362	-	123924	15564	23	851944078ffbe3a57f3098a94acda04031e3a4cd08821c8fbb0c98a591e88516	1	289	289	17^2	1	false	false	0	0	true	NA
19927	15564	+	135126	254688	30	e21803e108240c2ceb937e42a801c316a54acb6c6fd81be4a2bc7f4767afc8cf	1	34375	11	11	1	true	false	0	0	true	0.121494523491435
19927	15564	-	135126	4362	19	91c5367902f5abfe3dbe613aad426039b09d3c7cdcb3dce18c8a032c04849e97	1	25	1	1	0	false	false	0	0	true	NA
19927	16612	+	136174	255736	37	a8b0afd8d6cc1d9335135a469bf7f8aee9a754b645c81dc56330bed3207f0767	1	3623125	341	11*31	2	true	false	0	0	true	0.295256420089625
19927	16612	-	136174	3314	30	55a4371aae1311d99dd4da46694979365652d3c84af18b0320bddbe73d814d75	1	44825	1793	11*163	2	false	false	0	0	true	NA
19937	5201	+	124823	244445	32	ab4e7ed2cd531c27e465f099b6b6cbe1eedd7f21c7149900611aa3b624d55976	1	133375	1067	11*97	2	true	false	0	0	true	0.356143871613321
19937	5201	-	124823	14735	17	ebea1ff82baafe63b08ab522ea2d4c6d8f3bb28e51c27942cf1c5bdc1a27e8c5	1	5	1	1	0	false	false	0	0	true	NA
19937	14735	+	134357	253979	26	154a003a58a29edac709a4f591b563a51bdf93b19fc71038fa3d397a16af2471	1	2375	19	19	1	true	false	0	0	true	0.149266450411531
19937	14735	-	134357	5201	22	907d1196d405fc67205318cf4e90e467f50358c4f7b56fedcae7146882dac601	1	125	1	1	0	false	false	0	0	true	NA
19949	593	+	120287	239981	26	226d6cdc3b56be377124972f07d2c7f988c68ca931774b3fc2f85783bb9b5f28	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19949	593	-	120287	19355	26	fcdfa40999badfd5af392ef8a2ac44fc964f556e0a9d4f6620043c6dc1d10a1c	1	2125	17	17	1	true	true	0	0	true	0.145262823174231
19949	2563	+	122257	241951	22	fe84db34372efe4c5642f3b16c406e058c6c3c8e7c91f577ab98d3bbe55aceb8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19949	2563	-	122257	17385	17	72beb52f96d1551d5ffa382efe72b2e88d023b86c930cc8610f99a5a7e5bae87	1	5	1	1	0	false	false	0	0	true	NA
19949	17385	+	137079	256773	22	fe84db34372efe4c5642f3b16c406e058c6c3c8e7c91f577ab98d3bbe55aceb8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19949	17385	-	137079	2563	19	cb55a6076a1d1edf302304154feca8dabb3f77bd0b93d0548452c7aeb5c53916	1	25	1	1	0	false	false	0	0	true	NA
19949	19355	+	139049	258743	24	8059471de224a7fe73be8ba148b5ad34a7d661da235e55c0a94157235b8d3939	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19949	19355	-	139049	593	22	fe84db34372efe4c5642f3b16c406e058c6c3c8e7c91f577ab98d3bbe55aceb8	1	125	1	1	0	false	false	0	0	true	NA
