q,t,p,sign,type,x,y,h,zp_size,zq_size,selected,nearest_zero,linear_distance,cyclic_distance
8415383,5233321,8002639,+,P,292853,5819028,5526175,6,2,0,4313295,920026,920026
8422913,5601420,8157011,+,P,960178,7521777,6561599,6,0,0,-1,-1,-1
8422913,5926365,8157011,+,P,635233,7196832,6561599,6,0,0,-1,-1,-1
8423893,45909,7515047,+,P,2016061,4078032,2061971,6,2,0,2682171,2636262,2636262
8430041,2389997,7650077,+,P,580295,3550588,2970293,4,0,0,-1,-1,-1
8439199,913390,7605677,+,P,1691154,4295699,2604545,4,0,0,-1,-1,-1
8459371,166629,7708199,-,M+,584542,3034537,2449995,4,2,0,2980779,2814150,2814150
8462161,188090,7594453,-,M+,679617,2200114,1520497,4,0,0,-1,-1,-1
8467253,1140957,7497401,+,P,537331,2215620,1678289,4,2,0,1647209,506252,506252
8467777,463452,7688591,-,M+,315733,2550022,2234289,6,0,0,-1,-1,-1
8468753,4814610,8104853,+,P,1106842,7028295,5921453,10,2,0,7898060,3083450,3083450
8468753,4844895,8104853,+,P,1076557,6998010,5921453,10,2,0,7898060,3053165,3053165
8472047,463904,7923067,-,M+,85075,4165282,4080207,4,2,0,1836362,1372458,1372458
8483317,1981211,7840267,+,P,2000755,5982722,3981967,4,2,0,3562632,1581421,1581421
8483317,2124422,7840267,+,P,1857544,5839511,3981967,4,2,0,3562632,1438210,1438210
8483381,1597479,7571491,+,P,502671,2602822,2100151,4,2,0,943692,653787,653787
8490901,104723,7969853,-,M+,416324,4738841,4322517,4,0,0,-1,-1,-1
8492797,1168127,7837127,+,P,2734979,6638086,3903107,4,2,0,2459478,1291351,1291351
8492797,2704066,7837127,+,P,1199040,5102147,3903107,4,2,0,2459478,244588,244588
8501767,3438270,8071177,+,P,2049366,7537003,5487637,4,0,0,-1,-1,-1
8501767,4953463,8071177,+,P,534173,6021810,5487637,4,0,0,-1,-1,-1
8510317,489132,8005411,-,M+,15773,4486842,4471069,4,2,0,3348157,2859025,2859025
8512201,759053,7685297,+,P,1964819,4688692,2723873,4,0,0,-1,-1,-1
8514697,3380217,8018887,+,P,1663809,6707836,5044027,4,2,0,2641480,738737,738737
8514697,3732976,8018887,+,P,1311050,6355077,5044027,4,2,0,2641480,1091496,1091496
8522149,89120,7656149,-,M+,776879,2371028,1594149,6,2,0,3651197,3562077,3562077
8530261,522118,7923067,-,M+,85075,3757784,3672709,4,0,0,-1,-1,-1
8537083,1496915,7969771,+,P,3068983,7634882,4565899,4,0,0,-1,-1,-1
8537083,4231010,7969771,+,P,334888,4900787,4565899,4,0,0,-1,-1,-1
8540689,1566127,7587007,+,P,298787,2163702,1864915,4,0,0,-1,-1,-1
8544709,2023452,7988093,+,P,2624944,7273341,4648397,10,0,0,-1,-1,-1
8544709,3933645,7988093,+,P,714751,5363148,4648397,10,0,0,-1,-1,-1
8552909,933583,7609909,-,M+,9416,1018325,1008909,6,2,0,2468388,1534805,1534805
8552953,4140253,8177699,+,P,1785921,7712096,5926175,4,0,0,-1,-1,-1
8552953,5460572,8177699,+,P,465602,6391777,5926175,4,0,0,-1,-1,-1
8554283,474037,7616573,-,M+,463672,1516275,1052603,6,0,0,-1,-1,-1
8563397,2830861,7764511,+,P,140333,3111528,2971195,6,2,0,3139317,308456,308456
8567243,2101475,7735669,+,P,644749,3390974,2746225,4,2,0,2451718,350243,350243
8568073,2414996,7972907,+,P,1986914,6388825,4401911,6,0,0,-1,-1,-1
8568073,2817829,7972907,+,P,1584081,5985992,4401911,6,0,0,-1,-1,-1
8571671,1837575,7771811,+,P,1135075,4107726,2972651,4,0,0,-1,-1,-1
8582857,2191453,8018183,+,P,2438685,7068824,4630139,6,0,0,-1,-1,-1
8582857,3680780,8018183,+,P,949358,5579497,4630139,6,0,0,-1,-1,-1
8584339,4737995,8258543,+,P,1565771,7869538,6303767,4,0,0,-1,-1,-1
8584339,5914762,8258543,+,P,389004,6692771,6303767,4,0,0,-1,-1,-1
8598523,78602,7593371,+,P,1483856,3046315,1562459,6,2,0,144029,65427,65427
8606779,840879,7594453,+,P,679617,2200114,1520497,4,2,0,542634,298245,298245
8617327,1108894,7671523,+,P,887804,2884503,1996699,4,0,0,-1,-1,-1
8620121,245564,8339167,-,M+,35389,6407878,6372489,4,0,0,-1,-1,-1
8622209,32126,8512433,-,M+,77649,7821650,7744001,6,0,0,-1,-1,-1
8628293,475338,7991311,+,P,3694080,7863499,4169419,8,2,0,3021405,2546067,2546067
8628293,4041607,7991311,+,P,127811,4297230,4169419,8,2,0,3021405,1020202,1020202
8630417,6460260,8460869,+,P,983320,8426901,7443581,4,0,0,-1,-1,-1
8630417,7409613,8460869,+,P,33967,7477548,7443581,4,0,0,-1,-1,-1
8633633,5806572,8372467,+,P,998898,7804369,6805471,4,0,0,-1,-1,-1
8633633,6237373,8372467,+,P,568097,7373568,6805471,4,0,0,-1,-1,-1
8650517,3170198,8161627,+,P,2058088,7286375,5228287,4,4,0,3992544,822346,822346
8650517,4353035,8161627,+,P,875251,6103538,5228287,4,4,0,4657972,304937,304937
8650709,2202891,7841381,+,P,782521,3767934,2985413,6,0,0,-1,-1,-1
8653157,507142,7618687,+,P,904724,2316591,1411867,4,0,0,-1,-1,-1
8665471,1568523,7693717,+,P,294669,2157862,1863193,4,2,0,1025627,542896,542896
8668367,3411582,8148541,+,P,1618002,6647587,5029585,6,0,0,-1,-1,-1
8668367,3528631,8148541,+,P,1500953,6530538,5029585,6,0,0,-1,-1,-1
8674537,50412,8261879,-,M+,362245,5735518,5373273,6,4,0,195917,145505,145505
8678507,850578,7570061,-,M-,68806,257867,189061,8,0,0,-1,-1,-1
8694857,462210,7574803,+,P,392268,1246747,854479,4,0,0,-1,-1,-1
8699501,397771,7755547,-,M+,546182,1694051,1147869,4,0,0,-1,-1,-1
8704837,3316570,7988753,+,P,375678,4067927,3692249,6,2,0,3399973,83403,83403
8709941,758319,8066753,+,P,3449305,7656930,4207625,4,2,0,3520504,2762185,2762185
8709941,3797802,8066753,+,P,409822,4617447,4207625,4,2,0,3520504,277298,277298
8720027,383958,7684087,+,P,1084488,2552935,1468447,4,0,0,-1,-1,-1
8722643,47126,8011693,-,M+,663823,3698866,3035043,4,4,0,1293839,1246713,1246713
8729243,368573,7778891,+,P,1708205,3784984,2076779,4,4,0,227592,140981,140981
8743103,998993,7637659,-,M-,6001,106450,100449,6,2,0,1656003,657010,657010
8751089,536400,7635449,-,M-,405208,579239,174031,6,4,0,1784613,1248213,1248213
8755501,93652,8389111,-,M+,272737,6097118,5824381,4,0,0,-1,-1,-1
8769473,4398582,8413499,+,P,1879072,8156727,6277655,4,0,0,-1,-1,-1
8769473,6020883,8413499,+,P,256771,6534426,6277655,4,0,0,-1,-1,-1
8772209,3775424,8073467,+,P,105590,3986605,3881015,4,2,0,44580,3730844,3730844
8780171,47833,7840439,+,P,2154213,4356260,2202047,6,2,0,3386125,3338292,3338292
8786021,829806,7704511,-,M+,251703,385644,133941,4,0,0,-1,-1,-1
8794921,574923,7770929,-,M+,449068,1052053,602985,4,0,0,-1,-1,-1
8811637,3377488,8363669,+,P,2298372,7974233,5675861,6,0,0,-1,-1,-1
8811637,5286425,8363669,+,P,389435,6065296,5675861,6,0,0,-1,-1,-1
8813983,1979854,8224747,+,P,2709476,7398807,4689331,4,2,0,1756492,223362,223362
8813983,3863391,8224747,+,P,825939,5515270,4689331,4,2,0,1756492,2106899,2106899
8818933,2310109,8241791,+,P,2468829,7247768,4778939,4,0,0,-1,-1,-1
8818933,3784916,8241791,+,P,994022,5772961,4778939,4,0,0,-1,-1,-1
8821139,1742245,8150459,+,P,2384133,6510512,4126379,4,0,0,-1,-1,-1
8821139,2486432,8150459,+,P,1639946,5766325,4126379,4,0,0,-1,-1,-1
8833571,1024329,8000963,+,P,1980985,4986300,3005315,4,0,0,-1,-1,-1
8839183,150684,8676719,-,M+,11779,7551250,7539471,4,0,0,-1,-1,-1
8862079,764881,7799299,-,M+,297898,657737,359839,4,4,0,54638,710243,710243
8871019,1047905,7814087,+,P,424589,1897084,1472495,4,4,0,2012256,964351,964351
8872693,3096635,8065511,+,P,125783,3348202,3222419,6,0,0,-1,-1,-1
8877679,209291,8415991,-,M+,252396,5436571,5184175,8,0,0,-1,-1,-1
8891879,2411607,8002277,+,P,253057,2917722,2664665,4,2,0,853882,1557725,1557725
8895851,1032108,8165761,+,P,2753112,6538333,3785221,4,2,0,208450,823658,823658
8895851,2157793,8165761,+,P,1627427,5412648,3785221,4,2,0,208450,1949343,1949343
8896093,902867,7957501,-,M+,35724,1423081,1387357,4,2,0,3440067,2537200,2537200
8899469,6065468,8637059,+,P,997130,8059729,7062599,6,2,0,8103511,2038043,2038043
8899469,6485269,8637059,+,P,577329,7639928,7062599,6,2,0,8103511,1618242,1618242
8913391,672304,7936727,+,P,1404438,3481181,2076743,4,2,0,721440,49136,49136
8921911,425240,8104753,+,P,2776564,5978369,3201805,6,2,0,2684386,2259146,2259146
8921911,1075421,8104753,+,P,2126383,5328188,3201805,6,2,0,2684386,1608965,1608965
8922917,5154,7739887,-,M-,636552,1177875,541323,4,0,0,-1,-1,-1
8929517,373850,7917407,+,P,1470896,3315643,1844747,4,0,0,-1,-1,-1
8934287,4009451,8234147,+,P,23855,4057162,4033307,4,0,0,-1,-1,-1
8947067,307245,8143319,+,P,3013585,6334416,3320831,4,0,0,-1,-1,-1
8947067,1511928,8143319,+,P,1808902,5129733,3320831,4,0,0,-1,-1,-1
8949167,118531,7948189,+,P,1823789,3766110,1942321,6,0,0,-1,-1,-1
8949637,1620969,7963343,+,P,424609,2470188,2045579,6,0,0,-1,-1,-1
8964079,363340,8018327,+,P,1980474,4324289,2343815,4,0,0,-1,-1,-1
8969789,319846,8110009,-,M+,539933,2631482,2091549,8,2,0,3410428,3090582,3090582
8979011,1250281,7914383,+,P,276333,1802948,1526615,4,2,0,2313355,1063074,1063074
8979767,393409,7797311,-,M-,309165,789046,479881,8,0,0,-1,-1,-1
8991599,720667,8048113,+,P,1666529,4053726,2387197,4,0,0,-1,-1,-1
9004843,1354848,8039879,+,P,895246,3145341,2250095,6,0,0,-1,-1,-1
9012583,936862,7927229,+,P,478242,1893347,1415105,6,0,0,-1,-1,-1
9041899,117331,8287693,+,P,3645125,7407582,3762457,4,0,0,-1,-1,-1
9041899,2882346,8287693,+,P,880110,4642567,3762457,4,0,0,-1,-1,-1
9044951,4224367,8599553,+,P,1702797,7629962,5927165,4,2,0,542778,3681589,3681589
9044951,4957574,8599553,+,P,969590,6896755,5927165,4,2,0,8502172,3544598,3544598
9052609,126109,7917181,+,P,978503,2083116,1104613,12,0,0,-1,-1,-1
9057079,148482,8870261,-,M+,38335,7600870,7562535,4,0,0,-1,-1,-1
9069839,4265425,8660863,+,P,1941581,8148588,6207007,4,0,0,-1,-1,-1
9069839,5694732,8660863,+,P,512274,6719281,6207007,4,0,0,-1,-1,-1
9073663,1861183,8227379,+,P,1288491,4438166,3149675,4,2,0,2558991,697808,697808
9074053,2242901,8180611,+,P,577057,3397016,2819959,4,2,0,3538229,1295328,1295328
9076799,1158747,8098261,+,P,1068285,3295318,2227033,4,0,0,-1,-1,-1
9098459,721431,8351533,+,P,3148545,7018522,3869977,6,6,0,377662,343769,343769
9098459,2536966,8351533,+,P,1333010,5202987,3869977,6,6,0,2935189,398223,398223
9136499,1295935,8137289,+,P,846093,2988122,2142029,4,2,0,2476637,1180702,1180702
9140393,460987,8139253,-,M+,540152,1671425,1131273,4,0,0,-1,-1,-1
9142633,809126,8003273,+,P,357986,1525099,1167113,4,4,0,162223,646903,646903
9152123,1755624,8517461,+,P,2953864,7663353,4709489,4,0,0,-1,-1,-1
9152123,3855381,8517461,+,P,854107,5563596,4709489,4,0,0,-1,-1,-1
9159859,90926,8951213,-,M+,117719,7608410,7490691,4,0,0,-1,-1,-1
9168689,2871503,8641211,+,P,2604839,8081182,5476343,4,0,0,-1,-1,-1
9168689,4916314,8641211,+,P,560028,6036371,5476343,4,0,0,-1,-1,-1
9171677,4447289,8710909,+,P,1499011,7445312,5946301,6,2,0,2844904,1602385,1602385
9171677,4680704,8710909,+,P,1265596,7211897,5946301,6,2,0,6326772,1646068,1646068
9199559,692107,8058881,-,M+,448570,522705,74135,4,6,0,1604789,912682,912682
9244133,2171392,8426419,+,P,1348742,4868877,3520135,4,2,0,1824313,347079,347079
9251941,3061516,8672897,+,P,2137116,7335749,5198633,6,0,0,-1,-1,-1
9251941,3861485,8672897,+,P,1337147,6535780,5198633,6,0,0,-1,-1,-1
9265387,1018751,8505769,+,P,2929309,6877370,3948061,4,0,0,-1,-1,-1
9265387,2319662,8505769,+,P,1628398,5576459,3948061,4,0,0,-1,-1,-1
9275839,1094153,8499917,+,P,2750231,6594616,3844385,6,0,0,-1,-1,-1
9275839,1939084,8499917,+,P,1905300,5749685,3844385,6,0,0,-1,-1,-1
9292279,1374118,8571481,+,P,2872574,7119267,4246693,6,0,0,-1,-1,-1
9292279,2794479,8571481,+,P,1452213,5698906,4246693,6,0,0,-1,-1,-1
9295393,1325840,8222491,+,P,459238,2244317,1785079,6,2,0,4296040,2970200,2970200
9313487,743756,8475169,-,M+,94561,2701504,2606943,4,0,0,-1,-1,-1
9327337,1818727,8408713,+,P,1078241,3975210,2896969,4,0,0,-1,-1,-1
9332339,882476,8387447,-,M+,62415,1835618,1773203,6,2,0,2253730,1371254,1371254
9335587,880919,8369203,-,M+,85464,1689979,1604515,4,0,0,-1,-1,-1
9338071,33757,8605561,+,P,4176743,8387244,4210501,6,2,0,3664099,3630342,3630342
9338071,3992184,8605561,+,P,218316,4428817,4210501,6,2,0,3664099,328085,328085
9343127,2711422,8494253,+,P,689586,4090595,3401009,6,2,0,4361293,1649871,1649871
9348737,1592951,8413747,+,P,1210855,4014662,2803807,4,0,0,-1,-1,-1
9356491,806449,8271889,+,P,957827,2722104,1764277,4,4,0,1105225,298776,298776
9365299,641101,8333309,+,P,1500267,3641636,2141369,4,4,0,862467,221366,221366
9383707,77339,8521111,+,P,3268195,6613730,3345535,6,0,0,-1,-1,-1
9383707,1438154,8521111,+,P,1907380,5252915,3345535,6,0,0,-1,-1,-1
9389323,561815,8421709,+,P,2054209,4670234,2616025,6,0,0,-1,-1,-1
9395699,623194,8466401,+,P,2267418,5158031,2890613,10,0,0,-1,-1,-1
9397127,3046892,8596561,+,P,746272,4539437,3793165,4,0,0,-1,-1,-1
9400103,198699,8527913,+,P,3096073,6390846,3294773,6,2,0,3219550,3020851,3020851
9400103,1157706,8527913,+,P,2137066,5431839,3294773,6,2,0,3219550,2061844,2061844
9404881,1217900,8235371,+,P,410,1218721,1218311,4,2,0,350038,867862,867862
9412021,629161,8536183,-,M+,246676,2651993,2405317,4,4,0,1112712,483551,483551
9415223,637540,8274509,+,P,792684,2222909,1430225,8,4,0,624059,13481,13481
9443849,856979,8334631,+,P,822343,2501666,1679323,4,0,0,-1,-1,-1
9443909,596338,8625059,-,M+,222511,3115620,2893109,8,2,0,316399,279939,279939
9462077,63534,8983349,-,M+,415193,6047446,5632253,4,2,0,3273069,3209535,3209535
9462689,860056,8426419,+,P,1348742,3557541,2208799,4,2,0,4693301,3833245,3833245
9464647,297234,8779517,-,M+,387895,4371502,3983607,4,2,0,4143858,3846624,3846624
9464783,712956,8520241,+,P,2140032,4993021,2852989,8,0,0,-1,-1,-1
9473041,149152,8393107,+,P,1764350,3677853,1913503,8,0,0,-1,-1,-1
9481883,3284689,8947021,+,P,2453159,8191008,5737849,8,0,0,-1,-1,-1
9481883,4981836,8947021,+,P,756012,6493861,5737849,8,0,0,-1,-1,-1
9484261,1591491,8529109,+,P,1206705,4004902,2798197,4,0,0,-1,-1,-1
9495223,6038227,9215669,+,P,1500117,9038462,7538345,6,0,0,-1,-1,-1
9495223,7361138,9215669,+,P,177206,7715551,7538345,6,0,0,-1,-1,-1
9496651,1519050,8369203,+,P,85464,1689979,1604515,4,0,0,-1,-1,-1
9502837,123722,8814901,-,M+,564213,4563562,3999349,4,0,0,-1,-1,-1
9508129,1231494,8867743,+,P,3793932,8819359,5025427,6,0,0,-1,-1,-1
9508129,4977043,8867743,+,P,48383,5073810,5025427,6,0,0,-1,-1,-1
9514607,20362,8842151,-,M+,652093,4787052,4134959,6,2,0,3575939,3555577,3555577
9523873,336967,8470289,-,M+,716616,1811817,1095201,4,0,0,-1,-1,-1
9536321,358389,8828563,-,M+,349368,4223625,3874257,4,2,0,4406634,4048245,4048245
9538181,50053,8537447,-,M+,950680,2482989,1532309,6,0,0,-1,-1,-1
9541771,756405,8406253,-,M+,379112,836739,457627,4,4,0,618050,138355,138355
9545413,1095550,8387447,-,M+,62415,344100,281685,6,2,0,4351628,3256078,3256078
9552187,2009593,8938381,+,P,3245951,8501496,5255545,4,0,0,-1,-1,-1
9552187,4818660,8938381,+,P,436884,5692429,5255545,4,0,0,-1,-1,-1
9561551,819980,8331223,+,P,129274,1078529,949255,6,4,0,1892300,1072320,1072320
9570713,699384,8586899,-,M+,284429,1984630,1700201,4,2,0,230074,469310,469310
9581311,1054137,8425169,-,M+,102004,434179,332175,4,2,0,3875490,2821353,2821353
9588511,3774410,9073783,+,P,2211004,8196419,5985415,4,0,0,-1,-1,-1
9588511,5108051,9073783,+,P,877363,6862778,5985415,4,0,0,-1,-1,-1
9599323,618600,8767361,+,P,3156988,6932577,3775589,6,0,0,-1,-1,-1
9599323,1940805,8767361,+,P,1834783,5610372,3775589,6,0,0,-1,-1,-1
9604477,1749352,8916191,+,P,3037122,7823597,4786475,4,0,0,-1,-1,-1
9604477,3693881,8916191,+,P,1092593,5879068,4786475,4,0,0,-1,-1,-1
9618137,221820,8438981,-,M+,957335,1142224,184889,4,0,0,-1,-1,-1
9626087,4491567,9179153,+,P,2005981,8503530,6497549,4,2,0,1318234,3173333,3173333
9626087,5821926,9179153,+,P,675622,7173171,6497549,4,2,0,8307852,2485926,2485926
9627551,4689950,9205073,+,P,1980254,8650459,6670205,4,4,0,1254527,3435423,3435423
9627551,6115591,9205073,+,P,554613,7224818,6670205,4,4,0,8373023,2257432,2257432
9668591,107639,8857283,-,M+,703668,3881795,3178127,6,0,0,-1,-1,-1
9677929,1414840,8676769,+,P,1254968,3924777,2669809,4,0,0,-1,-1,-1
9678367,3499880,9152909,+,P,2500280,8500441,6000161,4,0,0,-1,-1,-1
9678367,5347693,9152909,+,P,652467,6652628,6000161,4,0,0,-1,-1,-1
9679807,1288094,8763971,+,P,1980860,5249815,3268955,4,0,0,-1,-1,-1
9687661,2860657,8779513,+,P,469967,3800592,3330625,6,2,0,25421,2835236,2835236
9687823,1168892,8984707,+,P,3597118,8363129,4766011,4,2,0,3319871,2150979,2150979
9687823,4144433,8984707,+,P,621577,5387588,4766011,4,2,0,3319871,824562,824562
9700487,2985129,8753663,+,P,87589,3160308,3072719,4,2,0,3322179,337050,337050
9710513,2770293,8764387,+,P,317337,3404968,3087631,4,4,0,2780556,10263,10263
9717223,5970182,9343583,+,P,1131560,8233303,7101743,6,0,0,-1,-1,-1
9717223,5991463,9343583,+,P,1110279,8212022,7101743,6,0,0,-1,-1,-1
9719761,5768285,9380131,+,P,1574065,8916416,7342351,4,2,0,6191819,423534,423534
9719761,6878636,9380131,+,P,463714,7806065,7342351,4,2,0,6191819,686817,686817
9721561,374779,8456039,-,M-,488127,890742,402615,6,2,0,2897011,2522232,2522232
9726137,18941,8623807,+,P,1990885,4000712,2009827,4,2,0,4152384,4133443,4133443
9729173,233182,8927341,-,M+,568649,3883166,3314517,8,2,0,1085273,852091,852091
9737683,172752,8845691,-,M+,719239,3320986,2601747,4,2,0,2227457,2054705,2054705
9740611,1484782,8641211,+,P,560028,2604839,2044811,4,0,0,-1,-1,-1
9742111,229644,9376319,-,M+,136147,6951922,6815775,4,0,0,-1,-1,-1
9748381,357221,8688271,-,M+,702888,1970389,1267501,4,0,0,-1,-1,-1
9749819,231279,8418457,+,P,199005,629290,430285,6,2,0,4511695,4280416,4280416
9756667,597520,8973659,+,P,3678090,7953701,4275611,6,0,0,-1,-1,-1
9756667,3255653,8973659,+,P,1019957,5295568,4275611,6,0,0,-1,-1,-1
9758687,665253,8590783,+,P,918105,2501464,1583359,4,0,0,-1,-1,-1
9780499,4272786,9313349,+,P,2237662,8748111,6510449,4,2,0,3299004,973782,973782
9780499,5945211,9313349,+,P,565237,7075686,6510449,4,2,0,6481494,536283,536283
9782561,1551688,9041203,+,P,3041366,7634421,4593055,6,0,0,-1,-1,-1
9782561,3186273,9041203,+,P,1406781,5999836,4593055,6,0,0,-1,-1,-1
9789271,5144537,9388903,+,P,1842157,8828852,6986695,6,0,0,-1,-1,-1
9789271,6426644,9388903,+,P,560050,7546745,6986695,6,0,0,-1,-1,-1
9789293,1812629,8828857,+,P,1253611,4319852,3066241,6,6,0,868,1811761,1811761
9810953,596564,8637059,-,M+,577329,997130,419801,6,0,0,-1,-1,-1
9830329,6736314,9584101,+,P,1370418,9477151,8106733,6,2,0,9553059,2816745,2816745
9830329,7999783,9584101,+,P,106949,8213682,8106733,6,2,0,9553059,1553276,1553276
9838397,627039,8819659,-,M+,391698,2080191,1688493,4,2,0,2497047,1870008,1870008
9843371,1497472,8796863,+,P,1020342,3538157,2517815,4,4,0,644193,853279,853279
9846413,1095861,8748031,-,M+,2520,1061877,1059357,4,2,0,4765175,3669314,3669314
9853633,15724,8973659,-,M+,864249,3678090,2813841,6,0,0,-1,-1,-1
9855943,2200255,8935411,+,P,1211963,4624182,3412219,8,0,0,-1,-1,-1
9888187,402420,8888959,+,P,2491170,5384761,2893591,4,0,0,-1,-1,-1
9888469,216868,8658997,-,M+,1012603,1065296,52693,4,0,0,-1,-1,-1
9889307,1011834,8686529,-,M+,190943,458026,267083,6,2,0,2849872,1838038,1838038
9890663,276600,9109577,+,P,4146460,8569521,4423061,6,0,0,-1,-1,-1
9890663,3883005,9109577,+,P,540055,4963116,4423061,6,0,0,-1,-1,-1
9907349,711917,9125887,+,P,3725197,8162312,4437115,4,2,0,3113963,2402046,2402046
9907349,3473540,9125887,+,P,963574,5400689,4437115,4,2,0,3113963,359577,359577
9911857,901190,9056233,+,P,3021298,6943787,3922489,6,0,0,-1,-1,-1
9911857,1810043,9056233,+,P,2112445,6034934,3922489,6,0,0,-1,-1,-1
9915911,103712,8974429,-,M+,837769,3221824,2384055,8,2,0,2111971,2008259,2008259
9920111,1209959,9144259,+,P,3279187,7768334,4489147,6,2,0,3740096,2530137,2530137
9920111,3113222,9144259,+,P,1375924,5865071,4489147,6,2,0,3740096,626874,626874
9924493,541732,8618591,+,P,241446,1024625,783179,4,0,0,-1,-1,-1
9931379,304911,8973863,+,P,2923855,6152622,3228767,4,2,0,2428401,2123490,2123490
9931379,407526,8973863,+,P,2821240,6050007,3228767,4,2,0,2428401,2020875,2020875
9931379,961776,8862173,-,M+,107429,1485160,1377731,4,2,0,2428401,1466625,1466625
9932521,93111,8640241,-,M-,793449,1199168,405719,4,0,0,-1,-1,-1
9941089,2275626,9223519,+,P,2642472,7560571,4918099,10,8,0,3777858,1502232,1502232
9941089,3255151,9223519,+,P,1662947,6581046,4918099,10,8,0,3777858,522707,522707
9950201,275695,8781511,+,P,1493675,3263046,1769371,4,0,0,-1,-1,-1
9956503,2005571,9294821,+,P,3319157,8643886,5324729,6,0,0,-1,-1,-1
9956503,4673794,9294821,+,P,650934,5975663,5324729,6,0,0,-1,-1,-1
9998033,2165463,9032719,+,P,1075371,4316206,3240835,6,0,0,-1,-1,-1
